exit_time,net_pl,return
2014,-103.27361996634562,-0.005163680998317281
2015,152.63330182920265,0.007631665091460132
2016,104.96718502968545,0.005248359251484273
2017,-303.959716276185,-0.015197985813809252
2018,135.51251868454983,0.006775625934227492
2019,671.346081490428,0.0335673040745214
2020,958.8875000618423,0.047944375003092114
2021,-589.5676808720452,-0.02947838404360226
2022,244.13091685018549,0.012206545842509275
