time,rolling_expectancy,rolling_profit_factor,rolling_win_rate
2017-06-15,-16.58451017471975,0.21439501756700385,0.13333333333333333
2017-07-17,-15.844510174719746,0.23329905770174159,0.16666666666666666
2017-07-17,-14.990507956339544,0.24335557193304785,0.16666666666666666
2017-07-17,-14.16535805628463,0.25393166339610235,0.16666666666666666
2017-09-18,-9.36169138961797,0.4696228970765152,0.2
2017-09-18,-5.358963246854786,0.6757255838322372,0.23333333333333334
2017-10-13,-4.828296580188124,0.6981436692945813,0.23333333333333334
2017-10-13,-5.546465683046749,0.6681448810797129,0.23333333333333334
2017-10-13,-6.055293859408566,0.6484047721128041,0.23333333333333334
2017-12-05,-6.874997698787282,0.6189458163102353,0.23333333333333334
2017-12-18,-7.599976545035713,0.595035655239456,0.23333333333333334
2017-12-20,-7.329585774762126,0.603734110054173,0.23333333333333334
2018-02-06,-3.424338896452907,0.8021382164855488,0.26666666666666666
2018-02-06,-3.489887893467875,0.7983507287837912,0.26666666666666666
2018-02-14,-6.226004241028736,0.6595552200508139,0.23333333333333334
2018-02-14,-7.458479040762641,0.6129753514157964,0.2
2018-04-23,-8.33217584308713,0.5863903954156464,0.2
2018-04-23,-8.579001992361366,0.5792926345554409,0.2
2018-08-24,-3.9757660154808128,0.7957019358778946,0.23333333333333334
2018-08-24,0.2856155558230043,1.015417874303903,0.26666666666666666
2018-08-24,3.9586219874038826,1.221821703781374,0.3
2018-10-02,3.2718715695953464,1.1765457351450648,0.3
2018-10-31,3.828347517529615,1.2129671160375004,0.3
2018-10-31,2.1944996375396397,1.1135550871175366,0.26666666666666666
2018-11-16,0.5896006662102083,1.0281696946584267,0.26666666666666666
2018-12-03,-0.7310907292603842,0.9671434802179608,0.26666666666666666
2019-02-28,4.402757934884087,1.2047698254921573,0.3
2019-02-28,10.200262792390996,1.4943703271819835,0.3333333333333333
2019-03-13,9.445754336629992,1.4416515357788977,0.3333333333333333
2019-03-20,9.529818022098095,1.4473403558302405,0.3333333333333333
2019-03-28,8.842227471407876,1.4020862385820563,0.3333333333333333
2019-05-08,7.052299765786272,1.300283558611824,0.3
2019-05-13,5.468201571216505,1.2181211127124085,0.3
2019-09-09,18.974860003711843,1.7767803726724434,0.3333333333333333
2019-09-09,27.818324575242354,2.138808324617556,0.3333333333333333
2019-09-24,23.38975940495554,1.9003538541355987,0.3
2019-10-03,22.2769091437902,1.8222914292052612,0.3
2019-12-03,22.267869819533583,1.8216836025453804,0.3
2019-12-03,22.913297349302223,1.8661277734301485,0.3
2020-03-13,25.958295074338785,2.0475405049387776,0.3333333333333333
2020-03-13,29.650978485680458,2.282654841921456,0.36666666666666664
2020-04-06,32.089140432179455,2.427905099864867,0.4
2020-04-06,31.908207098846113,2.4198539141390207,0.4
2020-08-11,35.00175609586109,2.557510901207762,0.4
2020-08-11,40.60338858124201,2.8892547392432846,0.43333333333333335
2020-09-21,54.78120160368132,3.671175603077016,0.4666666666666667
2020-09-21,66.37756149184807,4.404481327769835,0.5
2020-09-29,65.29844169368522,4.173488475301118,0.5
2020-10-09,59.777708360351895,3.6656764881279225,0.4666666666666667
2020-11-23,54.58673341158437,3.2472727641917665,0.43333333333333335
2020-12-01,49.6579590574598,2.893536540358823,0.4
2020-12-04,49.313785591040045,2.856054033448776,0.4
2021-01-08,47.8241033043937,2.7044221892730924,0.4
2021-01-08,48.4152216195562,2.7626226369824662,0.4
2021-01-08,49.960256637510064,2.9272795403749594,0.4
2021-02-02,49.81032280753183,2.9104458548556456,0.4
2021-04-08,45.1890074767207,2.7175546945347553,0.36666666666666664
2021-04-08,39.333607560898486,2.444169142909987,0.3333333333333333
2021-06-03,44.74230466053113,2.746282876383981,0.36666666666666664
2021-06-03,49.509675447139486,3.060858862588588,0.4
2021-06-16,51.61661696295928,3.3033998094459713,0.43333333333333335
2021-06-16,54.211611335247554,3.5920848733125554,0.4666666666666667
2021-07-02,54.89236810225203,3.7129404953132084,0.4666666666666667
2021-07-06,42.4610347689187,3.098547843352666,0.4666666666666667
2021-07-06,29.903547277944394,2.4601658832921163,0.43333333333333335
2021-08-04,29.490715252661168,2.411553186675462,0.43333333333333335
2021-08-06,29.493217084862394,2.411842001161933,0.43333333333333335
2021-08-13,28.6370341831515,2.316883322218073,0.43333333333333335
2021-08-27,30.49403418315151,2.4229555538628658,0.4666666666666667
2021-08-27,29.398635179940435,2.3718405034253527,0.4666666666666667
2021-09-08,25.94589013647766,2.135314645430355,0.43333333333333335
2021-09-10,22.468128189978664,1.9156806155376558,0.4
2021-09-16,18.42102137827705,1.7071467327034489,0.36666666666666664
2021-10-08,11.627028002716933,1.4215983668435266,0.3333333333333333
2021-10-14,5.85752688547696,1.203900018970722,0.3
2021-10-14,-9.137402416037807,0.7006881823405113,0.26666666666666666
2021-11-02,-20.764238524208064,0.3422726274321643,0.23333333333333334
2021-11-02,-19.31005205937855,0.3587999450375916,0.23333333333333334
2021-11-03,-18.96463907465657,0.3629629900794857,0.23333333333333334
2021-11-03,-17.886727125037893,0.3765988443733708,0.23333333333333334
2021-11-22,-16.97101823012358,0.38901421313126,0.23333333333333334
2021-11-22,-15.493174802884603,0.41087476389119926,0.23333333333333334
2021-11-23,-15.543554566280433,0.41008916362317005,0.23333333333333334
2021-12-16,-16.153321526329023,0.4008135569780278,0.23333333333333334
2021-12-16,-16.87652152632902,0.3903421742031075,0.23333333333333334
2021-12-22,-15.41395945152434,0.41211611935614034,0.23333333333333334
2021-12-22,-14.883992784857673,0.4271405564184259,0.26666666666666666
2022-01-06,-15.406259535702116,0.4187237260590182,0.26666666666666666
2022-01-06,-20.515216283614613,0.2625506092003287,0.23333333333333334
2022-01-06,-25.60915848780354,0.13899603812721695,0.2
2022-01-27,-28.00504143402384,0.11508723896342873,0.16666666666666666
2022-01-27,-30.53210810069051,0.07685192069831853,0.13333333333333333
2022-01-27,-30.921592679746784,0.07595743146643705,0.13333333333333333
2022-03-15,-30.35382601308011,0.0929242343872338,0.13333333333333333
2022-03-15,-29.73316641581393,0.10489081266124588,0.16666666666666666
2022-03-15,-25.8451674188883,0.17305247132656504,0.2
2022-03-15,-22.910816595669647,0.229163416936111,0.23333333333333334
2022-04-21,-23.11128318949644,0.227628129521624,0.23333333333333334
2022-07-28,-24.350949856163123,0.1861988564582318,0.23333333333333334
2022-07-28,-24.970229627362286,0.17499610298026178,0.2
2022-07-28,-19.20975125056617,0.33399815223920376,0.23333333333333334
2022-07-28,-13.688306224669635,0.4960083983690515,0.26666666666666666
2022-08-17,-12.918817393161822,0.5104710191544665,0.26666666666666666
2022-08-17,-11.53615735093504,0.5386947075955236,0.26666666666666666
2022-08-18,-12.287963447075077,0.5229725549980958,0.26666666666666666
2022-08-18,-11.92737236826571,0.5303972687069638,0.26666666666666666
2022-09-12,-12.822084330292247,0.512349023097662,0.26666666666666666
2022-09-12,-13.761484330292246,0.49467556698634085,0.26666666666666666
2022-10-03,-10.665830648347564,0.5854653505042869,0.3
2022-10-03,-8.834766336258097,0.6457920435166821,0.3333333333333333
2022-10-10,-9.639946019641222,0.6255967334623482,0.3333333333333333
2022-10-11,-11.01093062772456,0.5939694622112955,0.3333333333333333
2022-12-30,-4.342201911015722,0.8277889227767542,0.36666666666666664
2022-12-30,1.110033412699345,1.046548942482611,0.4
2022-12-30,5.322766746032678,1.2312779593252694,0.43333333333333335
2022-12-30,8.430197228339518,1.3719166733095618,0.4666666666666667
