exit_time,net_pl,return
2014-07,-45.34416671137906,-0.002267208335568953
2014-10,154.7998464894102,0.007739992324470511
2014-11,22.610000000000035,0.0011305000000000017
2015-08,190.4149075492679,0.009520745377463394
2015-12,-25.73664506355735,-0.0012868322531778675
2016-01,-25.551716298139215,-0.0012775858149069608
2016-03,480.477791698573,0.02402388958492865
2016-11,-27.431723108207603,-0.00137158615541038
2017-03,-27.239564516126713,-0.0013619782258063357
2017-04,-22.377461205075768,-0.0011188730602537883
2017-05,-74.35080504135709,-0.0037175402520678545
2017-06,-64.14769214064272,-0.003207384607032136
2017-07,-20.138700007575515,-0.0010069350003787758
2017-09,155.233608643564,0.0077616804321781994
2017-12,-69.38983984795556,-0.003469491992397778
2018-02,113.46892917230966,0.005673446458615483
2018-08,284.9746799819337,0.014248733999096685
2018-10,-79.98887482306046,-0.003999443741153023
2018-11,-24.80752526930801,-0.0012403762634654004
2018-12,-24.904763441376737,-0.001245238172068837
2019-02,247.3185343012825,0.012365926715064125
2019-03,-72.4090058016746,-0.00362045029008373
2019-05,-46.42426708939111,-0.0023212133544695556
2019-09,721.9919851445867,0.03609959925722933
2020-03,64.01914706034003,0.0032009573530170014
2020-04,83.21940868220906,0.004160970434110453
2020-09,676.9035679897776,0.033845178399488876
2020-10,-27.730999999999995,-0.0013865499999999996
2020-11,-26.94243186486236,-0.001347121593243118
2020-12,-58.004170246739946,-0.002900208512336997
2021-01,-69.44628051538453,-0.0034723140257692264
2021-02,-27.153770891050264,-0.0013576885445525132
2021-04,-40.990609453940124,-0.002049530472697006
2021-06,10.923449130517103,0.0005461724565258551
2021-07,-13.793999999999956,-0.0006896999999999978
2021-08,-23.734746627128896,-0.0011867373313564449
2021-09,-25.253999999999944,-0.0012626999999999972
2021-10,-102.09774282603391,-0.005104887141301696
2021-11,-74.61347875057275,-0.0037306739375286375
2021-12,-40.118941692191825,-0.002005947084609591
2022-01,-129.36352275744392,-0.006468176137872196
2022-03,2.1547826325804262,0.00010773913162902131
2022-04,-26.95843630544025,-0.0013479218152720126
2022-07,208.47266707221456,0.010423633353610727
2022-08,-50.265693474147064,-0.002513284673707353
2022-09,-105.98121701568866,-0.005299060850784433
2022-10,-54.74334978643762,-0.002737167489321881
2022-12,150.43186234201426,0.007521593117100713
