symbol,initial_equity,risk_per_unit_pct,risk_per_unit_percent,dollar_risk_per_unit_at_initial_equity,trade_count,win_rate,profit_factor,max_drawdown_pct,expectancy,net_profit,gross_profit,gross_loss,max_exposure_pct,gate_passed,previous_neighbor_expectancy,next_neighbor_expectancy,peak_classification,peak_reason
XAGUSD.var,1000.0,0.0025,0.25,2.5,45,0.3333333333333333,1.0613947833180486,0.10404321172960093,0.15493566993599087,6.972105147119578,120.53395471015787,113.56184956303831,0.22887054645246915,True,,0.3966017158284347,boundary_not_isolated,Endpoint risk level has only one neighbor; not enough two-sided evidence for isolated-peak test.
XAGUSD.var,1000.0,0.00375,0.375,3.75,25,0.32,1.1067844985655282,0.07657948601901171,0.3966017158284347,9.915042895710826,102.7660000000001,92.85095710428922,0.1820162845064786,True,0.15493566993599087,0.41394572489110515,not_isolated,Neighboring risk levels do not show a sharp two-sided collapse.
XAGUSD.var,1000.0,0.005,0.5,5.0,25,0.32,1.0796887079703457,0.10405018976516714,0.41394572489110515,10.348643122277622,140.21200000000013,129.8633568777225,0.23288089701777126,True,0.3966017158284347,0.0,not_isolated,Neighboring risk levels do not show a sharp two-sided collapse.
XAGUSD.var,1000.0,0.00625,0.625,6.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.41394572489110515,0.0,not_profitable_or_no_trades,No positive expectancy at this tested risk level.
XAGUSD.var,1000.0,0.0075,0.75,7.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,,not_profitable_or_no_trades,No positive expectancy at this tested risk level.
