symbol,risk_per_unit_pct,year,date,direction,equity_at_signal,close,atr,raw_lots,stepped_lots,classification
XAUUSD.var,0.0075,2017,2017-02-24,long,1000.0,1256.86,13.668539653208276,0.0054870528895452275,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-03-07,short,1000.0,1215.79,13.59067286212009,0.005518490567824638,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-03-08,short,1000.0,1207.85,13.507139219014089,0.005552619158202057,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-03-09,short,1000.0,1200.28,13.319782258063384,0.005630722676010513,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-03-27,long,1000.0,1254.26,12.88656326326669,0.005820015660326476,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-04-11,long,1000.0,1274.01,12.729362308237917,0.005891889804366956,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-04-12,long,1000.0,1286.66,12.828394192826021,0.0058464059392516945,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-04-13,long,1000.0,1287.55,12.522974483184722,0.0059889924794390165,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-05-03,short,1000.0,1238.58,12.573234592214423,0.005965052147077679,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-05-04,short,1000.0,1227.51,12.722572862603698,0.005895034032027632,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-05-09,short,1000.0,1221.35,12.60282965807484,0.005951044490389209,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-05-26,long,1000.0,1267.24,12.367635375711814,0.006064215003240538,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-06-02,long,1000.0,1278.63,12.31282316442645,0.0060912106832400545,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-06-05,long,1000.0,1279.54,11.983182006205128,0.006258771665252477,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-06-06,long,1000.0,1293.97,12.206022905894875,0.006144507558131724,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-06-19,short,1000.0,1243.27,12.541940633813894,0.005979935816136386,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-06-20,short,1000.0,1242.83,12.256843602123194,0.006119030513451938,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-07-03,short,1000.0,1219.51,12.463676230721457,0.006017486222494616,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-07-07,short,1000.0,1212.48,12.334919812899065,0.0060802989510778845,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-07-21,long,1000.0,1254.67,11.834660934701231,0.006337317174849285,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-07-26,long,1000.0,1260.29,11.859336168889465,0.0063241313790182545,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-07-28,long,1000.0,1269.32,11.889100892422743,0.0063082987249102745,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-08-09,long,1000.0,1277.03,11.877494683954342,0.006314462939841995,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-08-10,long,1000.0,1286.04,11.94011994975662,0.006281343932522952,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-08-11,long,1000.0,1289.05,11.885613952268784,0.006310149421072492,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-08-28,long,1000.0,1309.83,12.57566135641505,0.0059639010525471305,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-09-04,long,1000.0,1333.74,13.413024284049357,0.005591580124788807,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-09-05,long,1000.0,1339.95,13.647373069846884,0.005495563110655219,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-09-07,long,1000.0,1349.39,13.69472919553682,0.005476559552885709,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-09-21,short,1000.0,1291.35,13.944480980998838,0.005378471963366526,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-09-27,short,1000.0,1282.22,14.47378678702969,0.00518178145799476,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-10-02,short,1000.0,1270.93,14.12141294652958,0.005311083266524806,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-10-05,short,1000.0,1267.66,13.589697675030814,0.0055188865708029776,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-11-17,long,1000.0,1294.14,12.259794338915155,0.006117557760486592,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-12-05,short,1000.0,1265.65,12.417645240436727,0.00603979245241848,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-12-07,short,1000.0,1246.72,12.553149829494144,0.005974596098883836,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-12-11,short,1000.0,1241.62,12.304342721118456,0.006095408889356957,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-12-26,long,1000.0,1283.1,11.177650903379021,0.006709817711101299,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-12-27,long,1000.0,1286.84,11.005768358210071,0.006814608263497712,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-12-28,long,1000.0,1294.8,10.870979940299575,0.006899102050769969,0.0,sub_min_lot
XAUUSD.var,0.0075,2017,2017-12-29,long,1000.0,1302.61,11.019430943284593,0.006806159082625416,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-01-02,long,1000.0,1317.9,11.282959396120372,0.006647192227403444,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-01-04,long,1000.0,1322.76,11.852495854998642,0.00632778116251099,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-01-12,long,1000.0,1338.2,12.036840117769666,0.006230871164374735,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-01-15,long,1000.0,1339.63,11.864998111881189,0.0063211135217036115,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-01-24,long,1000.0,1358.14,12.131909711046053,0.006182044029862241,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-02-07,short,1000.0,1318.36,14.416970522114218,0.005202202493579172,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-03-23,long,1000.0,1347.4,14.180265887306422,0.0052890404591875,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-03-26,long,1000.0,1353.49,14.094252592941103,0.005321317998626095,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-04-26,short,1000.0,1317.08,13.96551639291942,0.005370370696641431,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-04-30,short,1000.0,1315.01,13.809803544609773,0.005430924470266916,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-05-01,short,1000.0,1304.03,13.850813367379278,0.005414844457917261,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-05-15,short,1000.0,1290.88,13.268929369385532,0.005652302300518852,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-06-15,short,1000.0,1280.26,11.434385383636787,0.006559163215482398,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-06-19,short,1000.0,1274.53,11.25515780873219,0.006663611588085604,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-06-20,short,1000.0,1267.67,11.12889991829558,0.0067392105734280375,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-06-21,short,1000.0,1267.31,11.006954922380793,0.0068138736397929745,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-06-26,short,1000.0,1258.52,10.665007976576225,0.007032343544864104,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-06-27,short,1000.0,1251.83,10.597757577747412,0.007076968825695813,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-06-28,short,1000.0,1248.21,10.487869698860047,0.007151118592572898,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-07-02,short,1000.0,1241.56,10.64350240322119,0.007046552643921208,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-07-17,short,1000.0,1227.35,11.056026599985701,0.00678363056761251,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-08-02,short,1000.0,1207.79,11.434093194423145,0.006559330829713758,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-08-13,short,1000.0,1193.77,11.704594424989887,0.006407740181058414,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-08-15,short,1000.0,1174.73,11.959846468553383,0.00627098351113463,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-09-27,short,1000.0,1182.66,11.610024706144197,0.006459934573636944,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-10-11,long,1000.0,1224.9,13.010941571150255,0.00576437912581983,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-10-15,long,1000.0,1226.94,12.944199767963113,0.0057941009366701025,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-11-09,short,1000.0,1209.53,12.15238172068837,0.006171629703856244,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-11-12,short,1000.0,1200.32,12.103762634653954,0.006196420259041559,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-12-03,long,1000.0,1231.0,11.122822733130953,0.006742892681063913,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-12-04,long,1000.0,1238.66,11.138681596474408,0.0067332923874706,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-12-07,long,1000.0,1248.1,10.909693383777245,0.006874620336399671,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-12-20,long,1000.0,1259.78,11.064936861449723,0.006778167913573935,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-12-24,long,1000.0,1269.0,11.087030517458377,0.006764660734170435,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-12-28,long,1000.0,1280.66,11.151817789905875,0.006725360960245122,0.0,sub_min_lot
XAUUSD.var,0.0075,2018,2018-12-31,long,1000.0,1282.52,10.924726900410576,0.006865160171388937,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-01-02,long,1000.0,1284.74,10.880490555390045,0.006893071559429463,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-01-03,long,1000.0,1293.96,10.85346602762055,0.0069102349248742765,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-01-25,long,1000.0,1303.05,10.84353651356454,0.00691656268286458,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-01-29,long,1000.0,1311.44,10.569441703491998,0.007095928252787565,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-01-30,long,1000.0,1319.71,10.756469618317407,0.006972547932667517,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-02-18,long,1000.0,1326.35,10.144606275799323,0.007393091260615783,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-02-19,long,1000.0,1341.26,10.586375962009358,0.007084577410546125,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-03-01,short,1000.0,1293.06,11.682345523415751,0.00641994365341037,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-03-04,short,1000.0,1286.57,11.810228247244964,0.006350427648804812,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-03-25,long,1000.0,1322.12,11.811929130176612,0.0063495132059667725,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-04-16,short,1000.0,1276.76,11.702675752533526,0.006408790740336727,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-05-13,long,1000.0,1299.84,10.939977847671702,0.006855589750207935,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-05-31,long,1000.0,1305.23,10.450570423918991,0.007176641748506088,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-06-03,long,1000.0,1324.57,11.064041902723044,0.006778716192455964,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-06-05,long,1000.0,1330.15,11.393547817207542,0.006582673035937793,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-06-19,long,1000.0,1359.61,12.79747262653385,0.005860532168242151,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-06-20,long,1000.0,1388.32,13.968098995207157,0.005369377753245777,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-06-21,long,1000.0,1398.86,14.735694045446797,0.0050896822211895995,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-06-24,long,1000.0,1419.11,15.122409343174459,0.004959527169118158,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-06-25,long,1000.0,1423.18,15.715288876015737,0.004772422612890243,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-07-18,long,1000.0,1445.64,19.678351281674463,0.003811294906085147,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-08-05,long,1000.0,1463.73,20.52305518133199,0.0036544266600335835,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-08-06,long,1000.0,1474.29,20.42040242226539,0.003672797354778069,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-08-07,long,1000.0,1501.21,21.306882301152115,0.003519989407175942,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-08-12,long,1000.0,1511.67,21.425028212950302,0.0035005788209261936,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-09-10,short,1000.0,1485.52,22.96250457463605,0.003266194232263478,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-09-30,short,1000.0,1472.39,22.71275391748015,0.0033021094787752106,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-11-07,short,1000.0,1468.55,19.021998616372535,0.003942803356922039,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-11-08,short,1000.0,1458.82,18.90789868555391,0.003966596248863011,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-11-11,short,1000.0,1455.78,18.875003751276214,0.003973509144067267,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-12-24,long,1000.0,1498.72,13.074733757588652,0.005736254472980726,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-12-26,long,1000.0,1511.13,13.179497069709223,0.0056906572081854645,0.0,sub_min_lot
XAUUSD.var,0.0075,2019,2019-12-31,long,1000.0,1517.18,12.454173800141948,0.006022077514218179,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-01-02,long,1000.0,1528.78,12.540965110134842,0.0059804009772253955,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-01-03,long,1000.0,1551.53,13.193416854628094,0.005684653249904015,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-01-06,long,1000.0,1565.7,14.323246011896686,0.005236243232693627,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-01-31,long,1000.0,1588.81,15.9511160172955,0.004701865369086331,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-02-18,long,1000.0,1601.4,15.410538316492495,0.00486679948874559,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-02-19,long,1000.0,1611.39,15.309511400667876,0.004898915323759329,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-02-20,long,1000.0,1619.36,15.53503583063448,0.004827797040036622,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-02-21,long,1000.0,1643.78,16.270284039102755,0.004609630650562138,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-02-24,long,1000.0,1658.61,17.73226983714762,0.004229576962723705,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-03-13,short,1000.0,1529.76,35.24215157358906,0.0021281334042103717,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-04-06,long,1000.0,1657.76,45.254118706751214,0.001657307713492411,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-04-09,long,1000.0,1683.32,43.36607252620082,0.0017294625874798018,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-04-13,long,1000.0,1712.06,43.62776889989078,0.0017190885963501048,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-04-14,long,1000.0,1726.61,43.35988045489624,0.0017297095659204228,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-05-15,long,1000.0,1742.58,31.700767809367658,0.002365873295278271,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-06-05,short,1000.0,1684.43,28.860233058583553,0.0025987316127266563,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-06-22,long,1000.0,1754.6,26.302286585855246,0.0028514631134896554,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-06-23,long,1000.0,1767.3,26.16767225656249,0.0028661318922316844,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-06-30,long,1000.0,1780.63,24.30406743337566,0.0030859032219852194,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-07-07,long,1000.0,1794.71,23.168550139910636,0.00323714688865245,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-07-08,long,1000.0,1808.48,23.3421226329151,0.003213075399331563,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-07-21,long,1000.0,1841.56,21.448771358073518,0.0034967037854021087,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-07-22,long,1000.0,1871.34,21.99483279016985,0.0034098918012015872,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-07-23,long,1000.0,1886.14,22.62509115066135,0.0033149037721250324,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-07-24,long,1000.0,1901.55,22.754336593128286,0.0032960750006066834,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-07-27,long,1000.0,1941.03,23.926619763471862,0.0031345840215382414,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-07-28,long,1000.0,1958.11,26.442288775298266,0.00283636566551921,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-08-04,long,1000.0,2018.45,28.643305670071022,0.0026184128628130524,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-08-05,long,1000.0,2039.06,29.51614038656748,0.002540982629088314,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-08-06,long,1000.0,2063.33,29.7968333672391,0.0025170459919563364,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-09-23,short,1000.0,1863.01,35.90170613348489,0.0020890372095728567,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-10-29,short,1000.0,1866.9,28.249725881869455,0.0026548930178517116,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-11-05,long,1000.0,1949.06,29.107862751990943,0.0025766233900106628,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-11-23,short,1000.0,1837.64,30.513861461479895,0.0024578993417361658,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-11-24,short,1000.0,1807.87,30.932168388405906,0.0024246602778779562,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-11-27,short,1000.0,1786.2,29.879457872009517,0.0025100857024001936,0.0,sub_min_lot
XAUUSD.var,0.0075,2020,2020-12-17,long,1000.0,1885.69,29.02248476972565,0.002584203268433965,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-01-04,long,1000.0,1942.89,27.50523429969521,0.002726753721957245,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-01-05,long,1000.0,1950.26,27.07097258471046,0.00277049521458123,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-02-04,short,1000.0,1792.75,29.5116438035768,0.002541369789469675,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-02-17,short,1000.0,1776.89,27.501817864102588,0.002727092455146231,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-02-26,short,1000.0,1734.26,29.56927331177863,0.0025364167461675324,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-03-04,short,1000.0,1698.83,30.69389585790189,0.0024434825851763573,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-03-08,short,1000.0,1682.52,30.55424101175646,0.0024546510571524915,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-04-08,long,1000.0,1755.99,25.186457062454974,0.0029777907950301287,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-04-15,long,1000.0,1762.84,25.021064554964916,0.0029974743814454446,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-04-16,long,1000.0,1775.49,24.97101132721667,0.003003482679063751,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-04-21,long,1000.0,1793.51,24.3427570866724,0.003080998579288388,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-05-06,long,1000.0,1814.85,23.88722493920259,0.0031397535791992956,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-05-07,long,1000.0,1830.9,24.20786369224246,0.0030981668169271026,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-05-17,long,1000.0,1866.66,24.204599203429048,0.003098584668544101,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-05-18,long,1000.0,1869.6,23.585369243257592,0.003179937495421677,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-05-25,long,1000.0,1899.08,23.468037649331528,0.0031958360183616088,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-06-16,short,1000.0,1810.26,25.524473801141898,0.002938356362772293,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-06-17,short,1000.0,1772.68,27.174250111084802,0.002759965765141991,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-06-18,short,1000.0,1764.64,27.625537605530564,0.0027148792928824374,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-07-14,long,1000.0,1828.11,22.675226434461813,0.0033075744675261543,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-08-06,short,1000.0,1763.35,21.324073613044177,0.003517151617509032,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-08-09,short,1000.0,1729.59,24.360869932391978,0.003078707788685106,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-08-27,long,1000.0,1817.94,22.390602175524254,0.003349619604334913,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-09-03,long,1000.0,1827.65,21.051175651941694,0.003562746387187275,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-09-16,short,1000.0,1752.69,22.105483335947714,0.003392823348858233,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-09-28,short,1000.0,1733.86,22.629900633401686,0.0033141992629565574,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-09-29,short,1000.0,1726.46,22.6984056017316,0.003304196837256201,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-10-13,long,1000.0,1792.83,22.850510173639165,0.0032822024291834675,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-11-05,long,1000.0,1817.77,22.16021900783395,0.003384443085760409,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-11-08,long,1000.0,1824.08,21.756208057442258,0.0034472919086809507,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-11-09,long,1000.0,1831.54,21.347397654570152,0.003513308798271421,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-11-10,long,1000.0,1848.92,22.58902777184165,0.003320196015407588,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-11-30,short,1000.0,1774.49,23.83462037962407,0.0031466832198475706,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-12-02,short,1000.0,1768.51,23.639894892610727,0.003172602938409985,0.0,sub_min_lot
XAUUSD.var,0.0075,2021,2021-12-31,long,1000.0,1828.68,19.42435121868739,0.0038611328201193923,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-01-19,long,1000.0,1840.55,19.336268685844054,0.00387872144406573,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-02-11,long,1000.0,1859.1,19.9535134587098,0.003758736533052136,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-02-14,long,1000.0,1871.67,20.125337785774313,0.0037266455250760605,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-02-17,long,1000.0,1898.36,21.55635523407825,0.0034792523682961565,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-02-21,long,1000.0,1903.63,21.240485598755633,0.003530992719130388,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-03-07,long,1000.0,1997.17,28.912482008844393,0.0025940353366085047,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-03-08,long,1000.0,2050.13,31.93535790840217,0.0023484941116087366,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-04-25,short,1000.0,1897.2,29.091914001101507,0.0025780359448732137,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-04-27,short,1000.0,1885.45,28.277077385994126,0.002652325025539879,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-05-02,short,1000.0,1862.65,28.94456922381671,0.0025911596548580554,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-05-10,short,1000.0,1837.7,29.41350808499912,0.0025498488579895023,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-05-12,short,1000.0,1821.68,29.660341046711714,0.0025286290498778624,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-05-13,short,1000.0,1811.27,29.67282399437613,0.0025275652905235677,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-06-13,short,1000.0,1818.85,27.25343738347319,0.002751946440542612,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-06-14,short,1000.0,1809.2,27.21826551429953,0.00275550254885263,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-07-05,short,1000.0,1765.84,25.054363279818638,0.002993490561399048,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-07-06,short,1000.0,1738.75,25.826145115827707,0.0029040338642732943,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-07-12,short,1000.0,1726.2,24.13317029774864,0.003107755801441333,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-07-20,short,1000.0,1696.47,24.113928260634662,0.0031102356774626175,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-07-28,long,1000.0,1756.2,24.445859988630545,0.0030680041542773106,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-07-29,long,1000.0,1765.94,24.013566989199013,0.0031232344629906093,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-08-01,long,1000.0,1771.68,23.69338863973907,0.0031654399942694714,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-08-04,long,1000.0,1790.84,24.06804408499628,0.0031161651414272616,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-08-19,short,1000.0,1747.28,21.970625455881837,0.0034136488353781243,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-08-22,short,1000.0,1735.82,21.94409418308775,0.0034177760710579837,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-08-31,short,1000.0,1710.4,21.293194827317517,0.0035222520907844616,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-09-01,short,1000.0,1697.39,21.358535085951637,0.0035114767795723268,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-09-15,short,1000.0,1664.34,22.708244342323034,0.0033027652366861737,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-09-23,short,1000.0,1645.21,24.12626917574772,0.0031086447495741166,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-09-26,short,1000.0,1623.85,24.356955716960336,0.003079202543681421,0.0,sub_min_lot
XAUUSD.var,0.0075,2022,2022-11-04,long,1000.0,1680.51,27.193313644512955,0.002758030925559285,0.0,sub_min_lot
