time,equity,exposure_pct
2014-03-04,20129.111806123077,0.39517285193557894
2014-03-05,20136.131806123078,0.3955917382188895
2014-03-06,20178.101806123075,0.39808405115013695
2014-03-07,20144.591806123077,0.39609577958323317
2014-03-09,20140.691806123075,0.3958635245749306
2014-03-10,20144.711806123076,0.3961029230593453
2014-03-11,20172.551806123076,0.3977556543447153
2014-03-12,20226.28180612308,0.40091991182417214
2014-03-13,20236.481806123076,0.4015168568503176
2014-03-14,20272.931806123077,0.40364037046644063
2014-03-16,20285.831806123075,0.4043882962896495
2014-03-17,20226.971806123074,0.4009603309500559
2014-03-18,20192.681806123077,0.39894505463294544
2014-03-19,20114.53180612308,0.39430099943782515
2014-03-20,20108.861806123074,0.0
2014-03-21,20108.861806123074,0.0
2014-03-23,20108.861806123074,0.0
2014-03-24,20108.311806123078,0.12945287255655788
2014-03-25,20106.011806123075,0.129709921692925
2014-03-26,20112.631806123078,0.12897038327948462
2014-03-27,20126.18212163954,0.2550062766974911
2014-03-28,20119.802121639543,0.2557974917774983
2014-03-30,20116.08212163954,0.25625928781802465
2014-03-31,20140.78212163954,0.25319940505583705
2014-04-01,20150.922121639538,0.25194755405993813
2014-04-02,20129.08212163954,0.25464696297501205
2014-04-03,20135.56212163954,0.2538448256862749
2014-04-04,20102.74212163954,0.2579180947733755
2014-04-06,20106.06212163954,0.257504848938907
2014-04-07,20114.18212163954,0.25649528244597847
2014-04-08,20091.54212163954,0.0
2014-04-09,20091.54212163954,0.0
2014-04-10,20091.54212163954,0.0
2014-04-11,20091.54212163954,0.0
2014-04-13,20090.992121639538,0.13155198061777054
2014-04-14,20091.22212163954,0.13157177435950473
2014-04-15,20062.387398105442,0.0
2014-04-16,20062.387398105442,0.0
2014-04-17,20062.387398105442,0.0
2014-04-18,20062.387398105442,0.0
2014-04-20,20062.387398105442,0.0
2014-04-21,20062.387398105442,0.0
2014-04-22,20062.387398105442,0.0
2014-04-23,20062.387398105442,0.0
2014-04-24,20062.387398105442,0.0
2014-04-25,20062.387398105442,0.0
2014-04-27,20062.387398105442,0.0
2014-04-28,20062.387398105442,0.0
2014-04-29,20062.387398105442,0.0
2014-04-30,20062.387398105442,0.0
2014-05-01,20062.387398105442,0.0
2014-05-02,20062.387398105442,0.0
2014-05-04,20062.387398105442,0.0
2014-05-05,20061.837398105443,0.13019789012359387
2014-05-06,20059.55739810544,0.1300007493616264
2014-05-07,20041.467398105444,0.12843342002418137
2014-05-08,20041.02739810544,0.12839522778747242
2014-05-09,20039.787398105444,0.12828757710975514
2014-05-11,20032.27320943827,0.0
2014-05-12,20032.27320943827,0.0
2014-05-13,20032.27320943827,0.0
2014-05-14,20032.27320943827,0.0
2014-05-15,20032.27320943827,0.0
2014-05-16,20032.27320943827,0.0
2014-05-18,20032.27320943827,0.0
2014-05-19,20032.27320943827,0.0
2014-05-20,20032.27320943827,0.0
2014-05-21,20032.27320943827,0.0
2014-05-22,20032.27320943827,0.0
2014-05-23,20032.27320943827,0.0
2014-05-25,20032.27320943827,0.0
2014-05-26,20032.27320943827,0.0
2014-05-27,20031.72320943827,0.1260640842652211
2014-05-28,20038.46320943827,0.12530802511855693
2014-05-29,20036.395270411234,0.25018345056642194
2014-05-30,20048.575270411235,0.2486680880380905
2014-06-01,20051.435270411235,0.24831279641697235
2014-06-02,20060.075270411235,0.24724069484008207
2014-06-03,20057.935270411235,0.24750606690852336
2014-06-04,20059.995270411237,0.2472506132598134
2014-06-05,20040.595270411235,0.24966049646350605
2014-06-06,20041.295270411236,0.24957337997863363
2014-06-08,20041.015270411233,0.24960822511500397
2014-06-09,20043.335270411233,0.24931956691489313
2014-06-10,20027.995270411237,0.0
2014-06-11,20027.995270411237,0.0
2014-06-12,20027.995270411237,0.0
2014-06-13,20027.995270411237,0.0
2014-06-15,20027.995270411237,0.0
2014-06-16,20027.995270411237,0.0
2014-06-17,20027.995270411237,0.0
2014-06-18,20027.995270411237,0.0
2014-06-19,20027.445270411234,0.1316417057787506
2014-06-20,20021.945270411234,0.1311651545215493
2014-06-22,20020.865270411236,0.13107151573809142
2014-06-23,20024.625270411234,0.13139743027481413
2014-06-24,20025.475270411236,0.13147107388415455
2014-06-25,20026.415270411235,0.13155250051256864
2014-06-26,20023.825270411235,0.13132810723325722
2014-06-27,20023.355270411237,0.13128737478602912
2014-06-29,20022.895270411238,0.1312475052875641
2014-06-30,20034.505270411235,0.13225265862515342
2014-07-01,20020.693321469887,0.3970234266601047
2014-07-02,20021.803321469888,0.3970902114467282
2014-07-03,20000.083321469887,0.39578070229701323
2014-07-04,20003.173321469883,0.39596734683169255
2014-07-06,19996.303321469888,0.3955522229410085
2014-07-07,20001.103321469884,0.3958423258663181
2014-07-08,19999.183321469885,0.3957263181187809
2014-07-09,20024.923321469883,0.39727785163907336
2014-07-10,20048.683321469885,0.39870298145826655
2014-07-11,20055.943321469887,0.39913709452106516
2014-07-13,20058.553321469888,0.3992930068210927
2014-07-14,19965.061372528537,0.0
2014-07-15,19964.511372528534,0.12983677288650664
2014-07-16,19959.351372528537,0.13042214813134193
2014-07-17,19938.761694778575,0.0
2014-07-18,19938.761694778575,0.0
2014-07-20,19938.761694778575,0.0
2014-07-21,19938.761694778575,0.0
2014-07-22,19938.761694778575,0.0
2014-07-23,19938.761694778575,0.0
2014-07-24,19938.761694778575,0.0
2014-07-25,19938.761694778575,0.0
2014-07-27,19938.761694778575,0.0
2014-07-28,19938.761694778575,0.0
2014-07-29,19938.761694778575,0.0
2014-07-30,19938.761694778575,0.0
2014-07-31,19938.211694778576,0.12903729960529606
2014-08-01,19927.061694778575,0.13030542569110656
2014-08-03,19927.611694778574,0.130242805596441
2014-08-04,19932.591694778574,0.12967612477990959
2014-08-05,19932.061694778575,0.12973640716281584
2014-08-06,19912.535163717366,0.0
2014-08-07,19912.535163717366,0.0
2014-08-08,19912.535163717366,0.0
2014-08-10,19912.535163717366,0.0
2014-08-11,19912.535163717366,0.0
2014-08-12,19912.535163717366,0.0
2014-08-13,19912.535163717366,0.0
2014-08-14,19912.535163717366,0.0
2014-08-15,19912.535163717366,0.0
2014-08-17,19912.535163717366,0.0
2014-08-18,19912.535163717366,0.0
2014-08-19,19912.535163717366,0.0
2014-08-20,19912.535163717366,0.0
2014-08-21,19911.435163717368,0.257573192764801
2014-08-22,19902.675163717366,0.25868565389136433
2014-08-24,19912.115163717368,0.25748691957719616
2014-08-25,19911.195163717366,0.2576036449515734
2014-08-26,19902.695163717366,0.2586831117841236
2014-08-27,19899.615163717368,0.25907471730819526
2014-08-28,19885.695163717366,0.26084761438570736
2014-08-29,19890.755163717367,0.26020257881226655
2014-08-31,19892.495163717365,0.2599809206309034
2014-09-01,19890.635163717365,0.2602178684581744
2014-09-02,19934.505592224643,0.509215073969995
2014-09-03,19917.065592224644,0.5118691565355749
2014-09-04,19947.625592224642,0.5072245585865085
2014-09-05,19920.425592224645,0.5113570937900067
2014-09-07,19919.905592224644,0.5114363189077725
2014-09-08,19972.465592224646,0.5034702755870786
2014-09-09,19972.465592224646,0.5034702755870786
2014-09-10,19995.425592224645,0.5000167280408558
2014-09-11,20030.945592224645,0.49470510575259297
2014-09-12,20075.665592224643,0.48807098200985616
2014-09-14,20085.105592224645,0.4866780972312372
2014-09-15,20061.185592224643,0.49021260514382897
2014-09-16,20051.545592224644,0.49164180320911943
2014-09-17,20100.225592224644,0.48445254567054336
2014-09-18,20093.305592224642,0.4854702907018593
2014-09-19,20131.905592224644,0.47981102426879113
2014-09-21,20133.785592224645,0.4795364926339637
2014-09-22,20133.905592224644,0.4795189727964735
2014-09-23,20100.865592224643,0.484358489411646
2014-09-24,20126.145592224646,0.4806527770781062
2014-09-25,20107.865592224643,0.48333052665026205
2014-09-26,20121.025592224643,0.4814018061314923
2014-09-28,20125.585592224645,0.48073466523633784
2014-09-29,20130.865592224643,0.47996293660552386
2014-09-30,20161.585592224645,0.4754887862871612
2014-10-01,20138.625592224642,0.4788301881591402
2014-10-02,20136.065592224644,0.47920368665786645
2014-10-03,20230.545592224644,0.46554310882693917
2014-10-05,20250.345592224643,0.4627122039278122
2014-10-06,20165.225592224644,0.4749604380342514
2014-10-07,20158.305592224642,0.4759652046401123
2014-10-08,20110.065592224644,0.48300774663178814
2014-10-09,20096.825592224646,0.0
2014-10-10,20096.825592224646,0.0
2014-10-12,20096.825592224646,0.0
2014-10-13,20096.275592224643,0.12237780047837947
2014-10-14,20093.305592224642,0.12211955624820504
2014-10-15,20094.596537114074,0.24603063538684292
2014-10-16,20088.176537114072,0.24555081791903707
2014-10-17,20086.616537114074,0.2454341345178474
2014-10-19,20083.516537114076,0.24520215649962482
2014-10-20,20104.476537114075,0.24676785490484732
2014-10-21,20107.696537114076,0.24700781140713254
2014-10-22,20092.656537114075,0.24588570817546196
2014-10-23,20074.136537114075,0.24449936636511052
2014-10-24,20072.536537114072,0.24437935677176115
2014-10-26,20067.216537114073,0.24398005058745942
2014-10-27,20063.596537114074,0.24370810087179068
2014-10-28,20067.716537114073,0.2440175973313822
2014-10-29,20042.167249071492,0.0
2014-10-30,20041.617249071493,0.1193283880752174
2014-10-31,20078.551960557445,0.23266239130152822
2014-11-02,20094.609647955047,0.3465780373893642
2014-11-03,20097.159647955046,0.3462379641296491
2014-11-04,20088.639647955046,0.34737488128147836
2014-11-05,20173.089647955047,0.33618990084172634
2014-11-06,20168.739647955044,0.3367614983326534
2014-11-07,20059.719647955048,0.3512483571764633
2014-11-09,20081.829647955048,0.34828499613780195
2014-11-10,20139.699647955043,0.3405899701078909
2014-11-11,20101.719647955048,0.34563026115130785
2014-11-12,20106.339647955047,0.3450151213456931
2014-11-13,20106.639647955046,0.34497519664762744
2014-11-14,20027.439647955045,0.0
2014-11-16,20027.439647955045,0.0
2014-11-17,20027.439647955045,0.0
2014-11-18,20027.439647955045,0.0
2014-11-19,20027.439647955045,0.0
2014-11-20,20027.439647955045,0.0
2014-11-21,20027.439647955045,0.0
2014-11-23,20027.439647955045,0.0
2014-11-24,20027.439647955045,0.0
2014-11-25,20027.439647955045,0.0
2014-11-26,20027.439647955045,0.0
2014-11-27,20027.439647955045,0.0
2014-11-28,20027.439647955045,0.0
2014-11-30,20027.439647955045,0.0
2014-12-01,20026.889647955046,0.12081313772582083
2014-12-02,20013.349647955045,0.11962430576311957
2014-12-03,20024.739647955044,0.12062457903798746
2014-12-04,20020.569647955046,0.1202586322271532
2014-12-05,20007.519647955043,0.11911143239609602
2014-12-07,20005.039647955047,0.11889308207220657
2014-12-08,20018.529647955045,0.12007949691954618
2014-12-09,20044.689202464157,0.24504491382333368
2014-12-10,20035.30920246416,0.24433925756845729
2014-12-11,20037.62920246416,0.2445139136438193
2014-12-12,20028.009202464156,0.24378916598912423
2014-12-14,20026.96920246416,0.2437107315936961
2014-12-15,19967.238756973275,0.11968309670172363
2014-12-16,19970.998756973273,0.12001505858809804
2014-12-17,19963.598756973275,0.11936149066296549
2014-12-18,19972.50875697327,0.12014830261865382
2014-12-19,19969.808756973274,0.11991002326537453
2014-12-21,19969.878756973274,0.11991620250785814
2014-12-22,19945.194807627395,0.0
2014-12-23,19945.194807627395,0.0
2014-12-24,19945.194807627395,0.0
2014-12-25,19945.194807627395,0.0
2014-12-26,19945.194807627395,0.0
2014-12-28,19945.194807627395,0.0
2014-12-29,19945.194807627395,0.0
2014-12-30,19945.194807627395,0.0
2014-12-31,19945.194807627395,0.0
2015-01-01,19945.194807627395,0.0
2015-01-02,19945.194807627395,0.0
2015-01-04,19945.194807627395,0.0
2015-01-05,19945.194807627395,0.0
2015-01-06,19944.644807627395,0.1224508289191002
2015-01-07,19937.294807627393,0.12180176028097407
2015-01-08,19935.434807627393,0.12163735391552508
2015-01-09,19949.924807627394,0.12291650677223885
2015-01-11,19952.44480762739,0.12313858792372037
2015-01-12,19957.484174385827,0.24763283142773257
2015-01-13,19952.184174385828,0.24723216098960943
2015-01-14,19948.284174385826,0.2469370553693157
2015-01-15,20016.164174385827,0.2520405971834818
2015-01-16,20051.324174385827,0.2546569940031213
2015-01-18,20049.004174385827,0.2544849176715859
2015-01-19,20044.964174385826,0.25418507778362626
2015-01-20,20081.444174385826,0.25688383084834876
2015-01-21,20077.664174385827,0.2566050976944367
2015-01-22,20095.24417438583,0.25789965601880993
2015-01-23,20079.664174385827,0.2567526015972343
2015-01-25,20085.524174385828,0.2571844512145008
2015-01-26,20053.74417438583,0.2548364027928444
2015-01-27,20075.804174385827,0.2564678665122544
2015-01-28,20059.804174385827,0.2552852874153278
2015-01-29,20005.124174385826,0.0
2015-01-30,20005.124174385826,0.0
2015-02-01,20005.124174385826,0.0
2015-02-02,20005.124174385826,0.0
2015-02-03,20005.124174385826,0.0
2015-02-04,20005.124174385826,0.0
2015-02-05,20005.124174385826,0.0
2015-02-06,20004.574174385827,0.12327661112830053
2015-02-08,19999.954174385828,0.12379556730079036
2015-02-09,19999.42417438583,0.12385513189573923
2015-02-10,20004.85417438583,0.12324517464300712
2015-02-11,20019.224174385825,0.12163416835362949
2015-02-12,20016.514174385826,0.12193763007128085
2015-02-13,20008.35417438583,0.12285236699024517
2015-02-15,20008.974174385825,0.12278281256284788
2015-02-16,20007.414174385827,0.12295783691550044
2015-02-17,20034.201592599005,0.24104957207397615
2015-02-18,20028.881592599006,0.24170790906424494
2015-02-19,20040.181592599,0.24031039456283707
2015-02-20,20050.441592599003,0.23904422286968618
2015-02-22,20048.261592599003,0.23931303716964883
2015-02-23,20050.161592599005,0.23907874294970752
2015-02-24,20053.161592599005,0.23870898501887056
2015-02-25,20043.521592599005,0.23989792601984186
2015-02-26,20034.621592599004,0.24099762783119025
2015-02-27,20027.641592599004,0.24186145641563575
2015-03-01,20024.841592599005,0.2422083159690606
2015-03-02,20039.901592599002,0.24034498523160752
2015-03-03,20046.701592599005,0.23950547130538632
2015-03-04,20052.881592599006,0.23874348642153903
2015-03-05,20056.981592599004,0.23823847920366106
2015-03-06,20119.161592599005,0.2306297788254405
2015-03-08,20113.641592599004,0.23130145344599332
2015-03-09,20119.461592599004,0.2305932957645316
2015-03-10,20130.021592599005,0.2293104687651531
2015-03-11,20143.001592599,0.22773732005380767
2015-03-12,20146.301592599004,0.22733800872650262
2015-03-13,20136.741592599003,0.22849551592506753
2015-03-15,20139.101592599003,0.2282095685567426
2015-03-16,20144.061592599002,0.22760902809231107
2015-03-17,20154.641592599004,0.22632999688290995
2015-03-18,20117.921592599003,0.23078059842922746
2015-03-19,20111.101592599003,0.23161076748691267
2015-03-20,20088.481592599004,0.0
2015-03-22,20088.481592599004,0.0
2015-03-23,20088.481592599004,0.0
2015-03-24,20088.481592599004,0.0
2015-03-25,20087.931592599005,0.11847324588093162
2015-03-26,20090.594374791195,0.23873519344095614
2015-03-27,20078.174374791197,0.2377970365341742
2015-03-29,20077.394374791194,0.2377380412930045
2015-03-30,20053.154374791193,0.2359000878318112
2015-03-31,20044.497156983387,0.11780081984266891
2015-04-01,20065.127156983384,0.119609020454821
2015-04-02,20063.677156983387,0.11948217150086236
2015-04-03,20062.89715698339,0.11941392039032085
2015-04-05,20077.627156983384,0.12070103220251586
2015-04-06,20075.807156983385,0.12054220382316538
2015-04-07,20070.25715698339,0.12005751006682008
2015-04-08,20063.597156983386,0.11947517187387201
2015-04-09,20056.027156983386,0.11881232830306031
2015-04-10,20068.807156983385,0.11993079032827408
2015-04-12,20068.627156983384,0.11991505705547821
2015-04-13,20059.957156983386,0.119156571076238
2015-04-14,20053.967156983388,0.118631778021231
2015-04-15,20063.747156983387,0.11948829608319074
2015-04-16,20059.707156983386,0.11913468069177706
2015-04-17,20065.447156983384,0.11963700978396463
2015-04-19,20065.347156983386,0.11962826330978456
2015-04-20,20057.057156983385,0.11890257570721444
2015-04-21,20063.377156983384,0.11945592232581617
2015-04-22,20048.237156983385,0.118129178427587
2015-04-23,20055.027156983386,0.11872469177479045
2015-04-24,20040.377156983384,0.0
2015-04-26,20040.377156983384,0.0
2015-04-27,20040.377156983384,0.0
2015-04-28,20039.82715698339,0.12073415020465435
2015-04-29,20032.567156983387,0.12009787536396506
2015-04-30,20011.57941047911,0.0
2015-05-01,20011.57941047911,0.0
2015-05-03,20011.57941047911,0.0
2015-05-04,20011.57941047911,0.0
2015-05-05,20011.57941047911,0.0
2015-05-06,20011.57941047911,0.0
2015-05-07,20011.57941047911,0.0
2015-05-08,20011.57941047911,0.0
2015-05-10,20011.57941047911,0.0
2015-05-11,20011.57941047911,0.0
2015-05-12,20011.57941047911,0.0
2015-05-13,20011.02941047911,0.1214260741984798
2015-05-14,20016.359410479112,0.12189358927382975
2015-05-15,20019.43941047911,0.12216352131635579
2015-05-17,20020.52941047911,0.12225900946100056
2015-05-18,20016.419096732112,0.2446642833464841
2015-05-19,19981.01909673211,0.24198530997609066
2015-05-20,19984.819096732113,0.24227379350235034
2015-05-21,19973.738782985114,0.120912531021698
2015-05-22,19974.238782985114,0.12095659891941456
2015-05-24,19972.158782985112,0.12077324741909876
2015-05-25,19974.61878298511,0.1209900875669186
2015-05-26,19954.993069561802,0.0
2015-05-27,19954.993069561802,0.0
2015-05-28,19954.993069561802,0.0
2015-05-29,19954.993069561802,0.0
2015-05-31,19954.993069561802,0.0
2015-06-01,19954.993069561802,0.0
2015-06-02,19954.993069561802,0.0
2015-06-03,19954.993069561802,0.0
2015-06-04,19954.443069561803,0.11821254004638156
2015-06-05,19951.043441710244,0.23549490198961948
2015-06-07,19953.303441710246,0.23521437015465144
2015-06-08,19946.503441710247,0.23605883351469298
2015-06-09,19940.92344171025,0.23675265319165303
2015-06-10,19918.75381385869,0.11957248080327207
2015-06-11,19922.81381385869,0.11911439861435578
2015-06-12,19923.163813858693,0.1190749263203513
2015-06-14,19918.83381385869,0.11956345093139953
2015-06-15,19918.49381385869,0.11960182889285823
2015-06-16,19922.873813858692,0.11910763173762465
2015-06-17,19919.31381385869,0.11950927475888079
2015-06-18,19902.460913118575,0.0
2015-06-19,19902.460913118575,0.0
2015-06-21,19902.460913118575,0.0
2015-06-22,19902.460913118575,0.0
2015-06-23,19902.460913118575,0.0
2015-06-24,19902.460913118575,0.0
2015-06-25,19902.460913118575,0.0
2015-06-26,19902.460913118575,0.0
2015-06-28,19902.460913118575,0.0
2015-06-29,19902.460913118575,0.0
2015-06-30,19902.460913118575,0.0
2015-07-01,19902.460913118575,0.0
2015-07-02,19901.360913118573,0.23552721898160672
2015-07-03,19896.220913118574,0.23616893969108954
2015-07-05,19884.680913118573,0.23761212128586442
2015-07-06,19893.020913118577,0.2365687913280922
2015-07-07,19920.379755632264,0.4656999140962376
2015-07-08,19907.619755632262,0.46758758554156504
2015-07-09,19903.779755632262,0.4681566143838386
2015-07-10,19885.939755632266,0.4708060250264317
2015-07-12,19888.699755632264,0.47039551356088133
2015-07-13,19908.499755632263,0.46745724521688137
2015-07-14,19917.299755632263,0.4661551141856423
2015-07-15,19943.219755632264,0.46233313886037947
2015-07-16,19959.299755632263,0.45997209767778263
2015-07-17,20002.779755632262,0.4536259030840962
2015-07-19,20012.939755632266,0.45215092774860316
2015-07-20,20155.059755632265,0.43182808427767544
2015-07-21,20136.579755632265,0.4344384502625877
2015-07-22,20164.299755632263,0.43052646077022294
2015-07-23,20178.539755632264,0.4285251229270322
2015-07-24,20143.579755632265,0.43344855622185097
2015-07-26,20157.379755632264,0.43150104706577225
2015-07-27,20165.339755632263,0.4303801058470265
2015-07-28,20158.819755632263,0.43129813358198577
2015-07-29,20153.73975563226,0.4320142238791163
2015-07-30,20186.939755632266,0.42734718221859197
2015-07-31,20157.819755632263,0.43143903961970004
2015-08-02,20161.219755632264,0.4309600722465154
2015-08-03,20194.139755632263,0.4263390638330955
2015-08-04,20190.779755632262,0.42680934180685226
2015-08-05,20200.859755632264,0.4253994372978256
2015-08-06,20182.459755632262,0.4279751754078411
2015-08-07,20165.179755632264,0.43040262003983343
2015-08-09,20170.939755632266,0.4295925553565904
2015-08-10,20122.979755632266,0.0
2015-08-11,20122.979755632266,0.0
2015-08-12,20122.429755632264,0.11106226737453703
2015-08-13,20113.079755632265,0.11024040420319012
2015-08-14,20113.129755632264,0.11024480323502941
2015-08-16,20112.629755632264,0.11020081095911971
2015-08-17,20115.499755632263,0.11045326745995897
2015-08-18,20115.48975563226,0.11045238806928781
2015-08-19,20131.91975563226,0.11189488540607308
2015-08-20,20163.661999054715,0.22667617244791038
2015-08-21,20189.031373728492,0.3416968573653518
2015-08-23,20197.491373728495,0.3422429960559946
2015-08-24,20171.93137372849,0.3405901861418194
2015-08-25,20127.741373728495,0.33771300764771
2015-08-26,20081.25626155737,0.2231765507816217
2015-08-27,20080.51626155737,0.22311952499668108
2015-08-28,20099.45626155737,0.2245764466185481
2015-08-30,20096.47626155737,0.2243475784343208
2015-08-31,20100.83626155737,0.22468238680765296
2015-09-01,20111.41626155737,0.22549363422694488
2015-09-02,20098.93626155737,0.224536519616603
2015-09-03,20081.77626155737,0.22321661794668404
2015-09-04,20075.996261557368,0.22277102350304595
2015-09-06,20076.43626155737,0.22280496216357848
2015-09-07,20070.59626155737,0.22235426203589181
2015-09-08,20073.85626155737,0.2226059159249231
2015-09-09,20049.448504979817,0.0
2015-09-10,20049.448504979817,0.0
2015-09-11,20049.448504979817,0.0
2015-09-13,20049.448504979817,0.0
2015-09-14,20049.448504979817,0.0
2015-09-15,20049.448504979817,0.0
2015-09-16,20049.448504979817,0.0
2015-09-17,20049.448504979817,0.0
2015-09-18,20049.448504979817,0.0
2015-09-20,20049.448504979817,0.0
2015-09-21,20049.448504979817,0.0
2015-09-22,20049.448504979817,0.0
2015-09-23,20049.448504979817,0.0
2015-09-24,20048.89850497982,0.11482452523808401
2015-09-25,20040.67850497982,0.11409985883242883
2015-09-27,20041.52850497982,0.1141748489217981
2015-09-28,20026.74850497982,0.1128690920529155
2015-09-29,20022.173507025946,0.0
2015-09-30,20022.173507025946,0.0
2015-10-01,20022.173507025946,0.0
2015-10-02,20022.173507025946,0.0
2015-10-04,20022.173507025946,0.0
2015-10-05,20022.173507025946,0.0
2015-10-06,20022.173507025946,0.0
2015-10-07,20022.173507025946,0.0
2015-10-08,20022.173507025946,0.0
2015-10-09,20022.173507025946,0.0
2015-10-11,20022.173507025946,0.0
2015-10-12,20021.62350702595,0.11609496197740045
2015-10-13,20025.74350702595,0.11645819576191736
2015-10-14,20048.23813237642,0.23569306069380488
2015-10-15,20045.59813237642,0.23549219955112535
2015-10-16,20032.998132376422,0.23453208791165728
2015-10-18,20031.57813237642,0.2344237336307234
2015-10-19,20021.118132376418,0.23362462841706963
2015-10-20,20031.71813237642,0.23443441781023064
2015-10-21,20013.938132376417,0.23307513678897832
2015-10-22,20011.25813237642,0.23286983206041892
2015-10-23,20008.17813237642,0.23263374904051237
2015-10-25,20006.09813237642,0.23247423413461404
2015-10-26,20005.59813237642,0.23243587931785492
2015-10-27,20013.19813237642,0.23301845915299496
2015-10-28,19991.53813237642,0.0
2015-10-29,19990.98813237642,0.11467834660789215
2015-10-30,19994.69813237642,0.11426458156855403
2015-11-01,19996.078132376417,0.11411075272666213
2015-11-02,20003.368132376418,0.11329883945106342
2015-11-03,20033.516758511567,0.22273944956579042
2015-11-04,20063.242579475103,0.33021861231664057
2015-11-05,20075.122579475104,0.3286500957065782
2015-11-06,20118.622579475104,0.3229382234918291
2015-11-08,20116.312579475103,0.3232403085917366
2015-11-09,20111.152579475107,0.323915594612659
2015-11-10,20118.502579475105,0.32295391282783237
2015-11-11,20128.222579475107,0.3216842811691892
2015-11-12,20131.942579475104,0.3211990173130843
2015-11-13,20136.112579475106,0.32065547560920155
2015-11-15,20118.652579475107,0.3229343012159734
2015-11-16,20138.662579475105,0.3203233142973514
2015-11-17,20176.372579475104,0.3154306679449003
2015-11-18,20175.442579475104,0.3155508937249225
2015-11-19,20140.642579475105,0.3200655160225558
2015-11-20,20153.752579475105,0.31836111572526676
2015-11-22,20158.822579475105,0.31770315651745146
2015-11-23,20179.702579475106,0.31500036223704103
2015-11-24,20161.552579475105,0.3173491427396201
2015-11-25,20173.942579475104,0.31574485258847734
2015-11-26,20171.482579475105,0.31606306896569447
2015-11-27,20212.192579475104,0.31081670026273106
2015-11-29,20214.772579475102,0.3104856202450053
2015-11-30,20193.802579475105,0.3131814624728967
2015-12-01,20180.122579475104,0.3149461094372514
2015-12-02,20226.562579475103,0.30897478751478774
2015-12-03,20201.272579475102,0.3122198701374062
2015-12-04,20128.702579475106,0.0
2015-12-06,20128.702579475106,0.0
2015-12-07,20128.702579475106,0.0
2015-12-08,20128.702579475106,0.0
2015-12-09,20128.702579475106,0.0
2015-12-10,20128.702579475106,0.0
2015-12-11,20128.702579475106,0.0
2015-12-13,20128.702579475106,0.0
2015-12-14,20128.702579475106,0.0
2015-12-15,20128.702579475106,0.0
2015-12-16,20128.702579475106,0.0
2015-12-17,20128.702579475106,0.0
2015-12-18,20128.702579475106,0.0
2015-12-20,20128.702579475106,0.0
2015-12-21,20128.702579475106,0.0
2015-12-22,20128.702579475106,0.0
2015-12-23,20128.702579475106,0.0
2015-12-24,20128.702579475106,0.0
2015-12-27,20128.702579475106,0.0
2015-12-28,20128.702579475106,0.0
2015-12-29,20128.702579475106,0.0
2015-12-30,20128.702579475106,0.0
2015-12-31,20128.702579475106,0.0
