symbol,entry_window,exit_window,atr_period,stop_atr_multiplier,pyramid_atr_interval,trade_count,win_rate,profit_factor,max_drawdown_pct,expectancy,gross_profit,gross_loss,gate_passed
XAUUSD.var,25,12,20,2.0,0.25,223,0.36771300448430494,0.9144439989339394,0.5605882756753813,-7.198657177122029,17157.854932408296,18763.155482906506,False
XAUUSD.var,20,10,20,2.5,0.25,252,0.36904761904761907,0.9239104842634526,0.6136321372106782,-7.597531451314135,23247.59990124042,25162.17782697158,False
XAUUSD.var,20,10,20,3.0,0.5,225,0.39111111111111113,0.9256214758771366,0.5769737469761906,-7.800609346513091,21842.226835934373,23597.36393889982,False
XAUUSD.var,40,20,20,2.0,0.5,145,0.3793103448275862,0.9097230745737538,0.49771316227023304,-7.917727492468444,11569.138047082393,12717.20853349032,False
XAUUSD.var,40,20,20,1.5,0.25,179,0.3240223463687151,0.8972908368884344,0.4928373283460162,-8.033795845200101,12563.130309225999,14001.179765516817,False
XAUUSD.var,40,20,20,1.5,0.5,159,0.3018867924528302,0.9005784331838911,0.5031128254407985,-8.158522182928603,11750.316437597901,13047.521464683552,False
XAUUSD.var,20,10,20,3.0,0.25,251,0.3705179282868526,0.9167333877310097,0.6325669000333676,-8.354236863084873,23086.21091731465,25183.12436994895,False
XAUUSD.var,55,28,20,1.5,0.75,117,0.26495726495726496,0.8824860184820207,0.44318872934726783,-10.587486732094495,9302.443337173576,10541.179284828635,False
XAUUSD.var,25,12,20,2.5,0.25,217,0.4009216589861751,0.8785631473793538,0.607443371831789,-10.955422695355107,17199.322978954733,19576.649703846793,False
XAUUSD.var,40,20,20,2.5,0.75,129,0.3798449612403101,0.8600710005986174,0.5081071332831117,-13.28764594820274,10535.722762085144,12249.829089403298,False
XAUUSD.var,40,20,20,2.5,0.5,140,0.4,0.8552877231364585,0.5432987049935337,-13.444781034834334,11124.708263883525,13006.977608760337,False
XAUUSD.var,40,20,20,3.0,0.75,127,0.4015748031496063,0.8405831128558445,0.5210576729174607,-15.357094138598912,10283.929806877164,12234.280762479228,False
XAUUSD.var,55,28,20,1.5,0.25,149,0.2483221476510067,0.8018693582286168,0.5344052268100711,-16.139650068816916,9732.677986224044,12137.485846477763,False
XAUUSD.var,55,28,20,1.5,0.5,132,0.24242424242424243,0.809624981590457,0.5030851570651331,-16.212499232744833,9101.18288802153,11241.232786743849,False
XAUUSD.var,40,20,20,3.0,0.5,139,0.4172661870503597,0.7920019484215322,0.5666610586891636,-19.145605431514394,10133.29971105566,12794.538866036162,False
XAUUSD.var,55,28,20,2.0,0.25,129,0.31007751937984496,0.7774784120785482,0.5428191412017341,-19.48420556738084,8781.902312115293,11295.36483030742,False
XAUUSD.var,40,20,20,3.0,0.25,156,0.4230769230769231,0.7778706776813961,0.5905762196746384,-20.51279526964578,11206.008641244689,14406.004703309434,False
XAUUSD.var,40,20,20,2.5,0.25,157,0.4012738853503185,0.732948700454475,0.6219168907070365,-22.444737167061128,9671.48271422712,13195.306449455717,False
XAUUSD.var,55,28,20,2.0,0.5,124,0.3064516129032258,0.7357758286790114,0.5501492777823186,-23.33568851320446,8057.777598476157,10951.40297411351,False
XAUUSD.var,55,28,20,2.0,0.75,112,0.30357142857142855,0.7529198296876906,0.5318456770568033,-23.6438201761267,8069.4979132461185,10717.605772972307,False
XAUUSD.var,70,35,20,1.5,0.25,136,0.20588235294117646,0.7172501528267371,0.5489373514552639,-24.482889312594708,8446.365059521935,11776.038006034814,False
XAUUSD.var,55,28,20,2.5,0.25,125,0.32,0.6670270168239293,0.6196572852710952,-29.434461995188858,7370.560964583667,11049.868713982278,False
XAUUSD.var,55,28,20,2.5,0.75,108,0.32407407407407407,0.6930918771547013,0.5613940348816211,-30.192032865898685,7363.741546933684,10624.481096450741,False
XAUUSD.var,70,35,20,1.5,0.75,117,0.21367521367521367,0.630026196388666,0.49610765994057954,-30.532277605273343,6083.208435460261,9655.484915277242,False
XAUUSD.var,70,35,20,1.5,0.5,134,0.19402985074626866,0.6284933937093896,0.5428527306355753,-30.841805618984353,6991.635359783252,11124.437312727156,False
XAUUSD.var,70,35,20,2.0,0.25,119,0.2689075630252101,0.6561404532835142,0.5788540427648653,-31.451854197364145,7141.820705402732,10884.591354889066,False
XAUUSD.var,55,28,20,2.5,0.5,119,0.31932773109243695,0.6323295865976285,0.611805061583017,-33.502261936889006,6856.554157043634,10843.323327533428,False
XAUUSD.var,55,28,20,3.0,0.25,123,0.3333333333333333,0.5675749812267253,0.667638356840586,-40.168497029188245,6484.89762101787,11425.622755608023,False
XAUUSD.var,55,28,20,3.0,0.75,107,0.34579439252336447,0.5796855064324458,0.6087354133009524,-41.697243827284474,6153.315779970764,10614.9208694902,False
XAUUSD.var,70,35,20,2.0,0.5,123,0.22764227642276422,0.54811988028121,0.6059448602940953,-42.01556547411682,6268.557926447556,11436.472479763928,False
XAUUSD.var,70,35,20,2.5,0.25,114,0.2807017543859649,0.5583999877993537,0.6353906118649457,-42.89717153676236,6183.720225789572,11073.997780980484,False
XAUUSD.var,70,35,20,2.0,0.75,112,0.24107142857142858,0.5490039676291338,0.5786807520088768,-43.01454265031389,5864.568916809943,10682.197693645101,False
XAUUSD.var,55,28,20,3.0,0.5,116,0.33620689655172414,0.5304895790957987,0.659256489188097,-44.46200485535711,5827.451290094407,10985.043853315832,False
XAUUSD.var,70,35,20,2.5,0.5,110,0.2545454545454545,0.5181043889474773,0.6474250433148455,-48.46693562404815,5731.9520324929945,11063.31495113829,False
XAUUSD.var,70,35,20,2.5,0.75,103,0.2621359223300971,0.5249857744592634,0.6116358479894619,-50.13802419425011,5707.49263655366,10871.709128561419,False
XAUUSD.var,70,35,20,3.0,0.25,114,0.2807017543859649,0.49931844501896494,0.6765855420053689,-51.297878219621445,5832.036999336783,11679.995116373626,False
XAUUSD.var,70,35,20,3.0,0.5,107,0.2616822429906542,0.4726963344594893,0.6732442024770446,-55.13785886785145,5288.775342110714,11188.526240970818,False
XAUUSD.var,70,35,20,3.0,0.75,99,0.2727272727272727,0.47021990091151317,0.6600029901588065,-58.15847732250134,5110.384621071155,10868.073875998789,False
