config_id,candidate_name,entry_window,exit_window,atr_period,stop_atr_multiplier,pyramid_atr_interval,risk_per_unit_pct,exposure_profile,max_total_lots,max_account_leverage,max_open_risk_pct,symbol_drawdown_pause_pct,portfolio_drawdown_pause_pct,drawdown_policy,expectancy,profit_factor,max_drawdown_pct,net_profit,trade_count,max_exposure_pct,all_symbols_positive_expectancy,drawdown_gate_passed
1038,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.02,0.15,0.15,symbol_and_portfolio_pause_15,10.50955283647546,1.5461283875040561,0.12848079753602334,3079.298981087297,293,1.1203183417999316,True,True
1052,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.04,0.15,,symbol_pause_15,10.50955283647546,1.5461283875040561,0.12848079753602334,3079.298981087297,293,1.1203183417999316,True,True
1058,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.04,0.15,0.15,symbol_and_portfolio_pause_15,10.50955283647546,1.5461283875040561,0.12848079753602334,3079.298981087297,293,1.1203183417999316,True,True
1062,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.02,0.15,,symbol_pause_15,10.50955283647546,1.5461283875040561,0.12848079753602334,3079.298981087297,293,1.1203183417999316,True,True
1068,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.02,0.15,0.15,symbol_and_portfolio_pause_15,10.50955283647546,1.5461283875040561,0.12848079753602334,3079.298981087297,293,1.1203183417999316,True,True
991,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.04,,,none,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
993,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.04,0.2,,symbol_pause_20,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
994,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.04,0.25,,symbol_pause_25,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
995,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.04,,0.15,portfolio_pause_15,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
996,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.04,,0.2,portfolio_pause_20,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
997,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.04,,0.25,portfolio_pause_25,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
999,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.04,0.2,0.2,symbol_and_portfolio_pause_20,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1000,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.04,0.25,0.25,symbol_and_portfolio_pause_25,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1001,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.02,,,none,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1003,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.02,0.2,,symbol_pause_20,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1004,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.02,0.25,,symbol_pause_25,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1005,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.02,,0.15,portfolio_pause_15,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1006,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.02,,0.2,portfolio_pause_20,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1007,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.02,,0.25,portfolio_pause_25,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1009,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.02,0.2,0.2,symbol_and_portfolio_pause_20,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1010,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.02,0.25,0.25,symbol_and_portfolio_pause_25,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1021,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.04,,,none,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1023,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.04,0.2,,symbol_pause_20,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1024,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.04,0.25,,symbol_pause_25,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1025,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.04,,0.15,portfolio_pause_15,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1026,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.04,,0.2,portfolio_pause_20,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1027,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.04,,0.25,portfolio_pause_25,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1029,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.04,0.2,0.2,symbol_and_portfolio_pause_20,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1030,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.04,0.25,0.25,symbol_and_portfolio_pause_25,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1031,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.02,,,none,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1033,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.02,0.2,,symbol_pause_20,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1034,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.02,0.25,,symbol_pause_25,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1035,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.02,,0.15,portfolio_pause_15,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1036,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.02,,0.2,portfolio_pause_20,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1037,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.02,,0.25,portfolio_pause_25,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1039,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.02,0.2,0.2,symbol_and_portfolio_pause_20,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1040,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.02,0.25,0.25,symbol_and_portfolio_pause_25,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1051,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.04,,,none,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1053,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.04,0.2,,symbol_pause_20,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1054,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.04,0.25,,symbol_pause_25,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1055,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.04,,0.15,portfolio_pause_15,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1056,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.04,,0.2,portfolio_pause_20,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1057,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.04,,0.25,portfolio_pause_25,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1059,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.04,0.2,0.2,symbol_and_portfolio_pause_20,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1060,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.04,0.25,0.25,symbol_and_portfolio_pause_25,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1061,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.02,,,none,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1063,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.02,0.2,,symbol_pause_20,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1064,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.02,0.25,,symbol_pause_25,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1065,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.02,,0.15,portfolio_pause_15,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1066,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.02,,0.2,portfolio_pause_20,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1067,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.02,,0.25,portfolio_pause_25,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1069,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.02,0.2,0.2,symbol_and_portfolio_pause_20,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
1070,entry_15_exit_8_stop_1.5_pyr_0.75,15,8,20,1.5,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.02,0.25,0.25,symbol_and_portfolio_pause_25,9.389428230133458,1.467351481312735,0.13833896673928228,3014.0064618728284,321,1.1203183417999316,True,True
631,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.04,,,none,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
633,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.04,0.2,,symbol_pause_20,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
634,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.04,0.25,,symbol_pause_25,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
635,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.04,,0.15,portfolio_pause_15,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
636,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.04,,0.2,portfolio_pause_20,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
637,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.04,,0.25,portfolio_pause_25,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
639,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.04,0.2,0.2,symbol_and_portfolio_pause_20,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
640,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.04,0.25,0.25,symbol_and_portfolio_pause_25,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
641,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.02,,,none,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
643,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.02,0.2,,symbol_pause_20,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
644,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.02,0.25,,symbol_pause_25,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
645,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.02,,0.15,portfolio_pause_15,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
646,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.02,,0.2,portfolio_pause_20,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
647,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.02,,0.25,portfolio_pause_25,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
649,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.02,0.2,0.2,symbol_and_portfolio_pause_20,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
650,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,base_10_lots_5x,10.0,5.0,0.02,0.25,0.25,symbol_and_portfolio_pause_25,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
661,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.04,,,none,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
663,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.04,0.2,,symbol_pause_20,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
664,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.04,0.25,,symbol_pause_25,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
665,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.04,,0.15,portfolio_pause_15,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
666,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.04,,0.2,portfolio_pause_20,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
667,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.04,,0.25,portfolio_pause_25,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
669,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.04,0.2,0.2,symbol_and_portfolio_pause_20,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
670,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.04,0.25,0.25,symbol_and_portfolio_pause_25,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
671,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.02,,,none,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
673,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.02,0.2,,symbol_pause_20,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
674,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.02,0.25,,symbol_pause_25,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
675,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.02,,0.15,portfolio_pause_15,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
676,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.02,,0.2,portfolio_pause_20,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
677,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.02,,0.25,portfolio_pause_25,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
679,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.02,0.2,0.2,symbol_and_portfolio_pause_20,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
680,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_5_lots_3x,5.0,3.0,0.02,0.25,0.25,symbol_and_portfolio_pause_25,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
691,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.04,,,none,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
693,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.04,0.2,,symbol_pause_20,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
694,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.04,0.25,,symbol_pause_25,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
695,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.04,,0.15,portfolio_pause_15,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
696,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.04,,0.2,portfolio_pause_20,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
697,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.04,,0.25,portfolio_pause_25,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
699,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.04,0.2,0.2,symbol_and_portfolio_pause_20,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
700,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.04,0.25,0.25,symbol_and_portfolio_pause_25,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
701,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.02,,,none,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
703,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.02,0.2,,symbol_pause_20,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
704,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.02,0.25,,symbol_pause_25,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
705,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.02,,0.15,portfolio_pause_15,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
706,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.02,,0.2,portfolio_pause_20,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
707,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.02,,0.25,portfolio_pause_25,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
709,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.02,0.2,0.2,symbol_and_portfolio_pause_20,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
710,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0025,capped_2_lots_2x,2.0,2.0,0.02,0.25,0.25,symbol_and_portfolio_pause_25,10.233151939164664,1.465947498993798,0.13980695578127972,3049.479277871058,298,1.136300362089632,True,True
461,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0075,base_10_lots_5x,10.0,5.0,0.02,,,none,14.331705535009817,1.189515424003387,0.14071940629562102,1619.4827254561096,113,1.0514413588859957,True,True
463,entry_15_exit_8_stop_2.0_pyr_0.75,15,8,20,2.0,0.75,0.0075,base_10_lots_5x,10.0,5.0,0.02,0.2,,symbol_pause_20,14.331705535009817,1.189515424003387,0.14071940629562102,1619.4827254561096,113,1.0514413588859957,True,True
