config_id,symbol,expectancy,profit_factor,max_drawdown_pct,net_profit,trade_count,max_exposure_pct,positive_expectancy,drawdown_gate_passed
27,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
27,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
28,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
28,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
29,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
29,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
30,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
30,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
31,XAUUSD.var,58.72890065369572,1.5813170937979355,0.32187108706483897,11921.966832700244,203,3.029725275495934,True,False
31,XAGUSD.var,22.448562986134668,1.2039975979036004,0.39475380242910535,1346.9137791680787,60,1.19239259584647,True,False
32,XAUUSD.var,-39.98536858429032,0.473357362731683,0.15765817601537993,-599.780528764355,15,2.9341276373390226,False,True
32,XAGUSD.var,517.8276500701838,7.368280888795453,0.1602792313436516,4142.621200561471,8,0.8644136498542508,True,True
33,XAUUSD.var,-59.695065045991264,0.3221745963850054,0.20554739033514877,-1134.206235873833,19,2.9341276373390226,False,True
33,XAGUSD.var,268.04308540204136,3.040144013525808,0.21526683931796634,3216.517024824496,12,0.8644136498542508,True,True
34,XAUUSD.var,49.71884521795442,1.481833580171048,0.2548818772704928,8949.3921392318,180,3.029725275495934,True,False
34,XAGUSD.var,129.71858740061418,1.9498572732196262,0.26761096162772574,2334.934573211056,18,0.8644136498542508,True,False
35,XAUUSD.var,74.18719976867224,1.8486921761859878,0.2415284830485687,11499.0159641442,155,3.029725275495934,True,True
35,XAGUSD.var,517.8276500701838,7.368280888795453,0.1602792313436516,4142.621200561471,8,0.8644136498542508,True,True
36,XAUUSD.var,63.58704770175109,1.6839988011920488,0.2415284830485687,10173.927632280178,160,3.029725275495934,True,True
36,XAGUSD.var,268.04308540204136,3.040144013525808,0.21526683931796634,3216.517024824496,12,0.8644136498542508,True,True
37,XAUUSD.var,52.86601012349347,1.5195286885347594,0.2489660503358625,9410.14980198184,178,3.029725275495934,True,True
37,XAGUSD.var,49.30692604158879,1.4189889713937924,0.31256468348875116,1577.821633330841,32,1.060674040516124,True,False
38,XAUUSD.var,-39.98536858429032,0.473357362731683,0.15765817601537993,-599.780528764355,15,2.9341276373390226,False,True
38,XAGUSD.var,517.8276500701838,7.368280888795453,0.1602792313436516,4142.621200561471,8,0.8644136498542508,True,True
39,XAUUSD.var,-59.695065045991264,0.3221745963850054,0.20554739033514877,-1134.206235873833,19,2.9341276373390226,False,True
39,XAGUSD.var,268.04308540204136,3.040144013525808,0.21526683931796634,3216.517024824496,12,0.8644136498542508,True,True
40,XAUUSD.var,49.71884521795442,1.481833580171048,0.2548818772704928,8949.3921392318,180,3.029725275495934,True,False
40,XAGUSD.var,129.71858740061418,1.9498572732196262,0.26761096162772574,2334.934573211056,18,0.8644136498542508,True,False
41,XAUUSD.var,21.36324035815421,1.2472065994018684,0.1780515733831186,2008.1445936664932,94,1.1663709016049948,True,True
41,XAGUSD.var,26.506405619076908,1.245444064443942,0.19576305681867828,689.1665460959994,26,0.4753980344535895,True,True
42,XAUUSD.var,10.257549336633517,1.1129639648809555,0.15245061751485456,882.1492429504797,86,1.1663709016049948,True,True
42,XAGUSD.var,42.51203326203195,1.4028091211386486,0.16141367364041523,680.1925321925119,16,0.4528892246236414,True,True
43,XAUUSD.var,21.36324035815421,1.2472065994018684,0.1780515733831186,2008.1445936664932,94,1.1663709016049948,True,True
43,XAGUSD.var,26.506405619076908,1.245444064443942,0.19576305681867828,689.1665460959994,26,0.4753980344535895,True,True
44,XAUUSD.var,21.36324035815421,1.2472065994018684,0.1780515733831186,2008.1445936664932,94,1.1663709016049948,True,True
44,XAGUSD.var,26.506405619076908,1.245444064443942,0.19576305681867828,689.1665460959994,26,0.4753980344535895,True,True
45,XAUUSD.var,8.192185429456003,1.0893295328332302,0.16564649774473927,712.7201323626705,87,1.1663709016049948,True,True
45,XAGUSD.var,21.467767152593495,1.1949257193780716,0.18448009198414095,386.419808746683,18,0.4528892246236414,True,True
46,XAUUSD.var,21.36324035815421,1.2472065994018684,0.1780515733831186,2008.1445936664932,94,1.1663709016049948,True,True
46,XAGUSD.var,26.506405619076908,1.245444064443942,0.19576305681867828,689.1665460959994,26,0.4753980344535895,True,True
47,XAUUSD.var,21.36324035815421,1.2472065994018684,0.1780515733831186,2008.1445936664932,94,1.1663709016049948,True,True
47,XAGUSD.var,26.506405619076908,1.245444064443942,0.19576305681867828,689.1665460959994,26,0.4753980344535895,True,True
48,XAUUSD.var,11.552814622946848,1.1273775432361224,0.14467464160622293,981.9892429504798,85,1.1663709016049948,True,True
48,XAGUSD.var,42.51203326203195,1.4028091211386486,0.16141367364041523,680.1925321925119,16,0.4528892246236414,True,True
49,XAUUSD.var,21.36324035815421,1.2472065994018684,0.1780515733831186,2008.1445936664932,94,1.1663709016049948,True,True
49,XAGUSD.var,26.506405619076908,1.245444064443942,0.19576305681867828,689.1665460959994,26,0.4753980344535895,True,True
50,XAUUSD.var,21.36324035815421,1.2472065994018684,0.1780515733831186,2008.1445936664932,94,1.1663709016049948,True,True
50,XAGUSD.var,26.506405619076908,1.245444064443942,0.19576305681867828,689.1665460959994,26,0.4753980344535895,True,True
51,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
51,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
52,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
52,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
53,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
53,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
54,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
54,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
55,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
55,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
56,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
56,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
57,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
57,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
58,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
58,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
59,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
59,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
60,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
60,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
61,XAUUSD.var,20.00369265235228,1.2708420301761407,0.33748780114635085,4760.878851259851,238,2.1600547880354357,True,False
61,XAGUSD.var,3.405350555877103,1.0515219280288972,0.25330203977630894,187.29428057324003,55,0.5250139161482092,True,False
62,XAUUSD.var,-39.77000260381813,0.3709498829524926,0.15143346792194287,-795.400052076362,20,2.100824491704524,False,True
