expectancy,profit_factor,win_rate
8.697096239190484,1.3583382961670167,0.29901960784313725
6.089931812757804,1.2716171897337698,0.3235294117647059
7.224913377798597,1.3659080589859065,0.3284313725490196
15.296827227255433,1.781561577413865,0.3872549019607843
10.734900415121984,1.4972861723617026,0.3088235294117647
0.30720985278187873,1.0146543140499464,0.27450980392156865
3.4648967436215607,1.1596613894618029,0.28431372549019607
-3.964504537336915,0.8357958919773143,0.24509803921568626
5.570854852747355,1.2377689282568518,0.28431372549019607
5.956678402557573,1.2753561663256652,0.3137254901960784
6.8363708875350655,1.3144638054629387,0.3382352941176471
19.11577229440508,1.8916291459203702,0.36764705882352944
-0.08416549253440936,0.996190756328121,0.3235294117647059
7.504580014527089,1.3405273714510306,0.3137254901960784
-4.397802291963273,0.8167187319724769,0.28431372549019607
6.807420723355453,1.3087553293185519,0.35294117647058826
12.059296956444355,1.5628057815096468,0.3431372549019608
15.69076770940755,1.7582970794299693,0.3284313725490196
4.365748757552954,1.215218195058138,0.3235294117647059
10.197511199851641,1.5011661741029283,0.38235294117647056
14.247815979859055,1.7206324939717126,0.35294117647058826
13.215481209702277,1.645897539388531,0.3431372549019608
13.83044285047637,1.6452457466376955,0.3284313725490196
5.388652705925461,1.2522874985114252,0.31862745098039214
-7.1335335231016765,0.7050714773529281,0.2647058823529412
0.7852272642307292,1.034558430387862,0.30392156862745096
5.62413397223748,1.2521599256015976,0.3235294117647059
3.2704116334063786,1.133617757408718,0.2549019607843137
10.308993455173859,1.5850808062272002,0.4019607843137255
7.496419442757599,1.3594277921551585,0.28921568627450983
10.869644160298847,1.5458337668046471,0.3480392156862745
7.127473752683048,1.3340104363910328,0.3235294117647059
13.562551071207576,1.690290179598534,0.3137254901960784
1.243618038056459,1.051774130852268,0.28921568627450983
16.407220703548244,1.8113864903015788,0.36764705882352944
3.5970029667302765,1.1492597719191922,0.28431372549019607
2.804628731879848,1.1268405828304402,0.3235294117647059
5.7614840936642215,1.2458377259312905,0.29901960784313725
10.63966111678758,1.5017878304864318,0.31862745098039214
5.290414828111091,1.2549670066281455,0.3480392156862745
10.40026911595904,1.5174087568108114,0.3235294117647059
2.24117413323246,1.0980367686016346,0.27941176470588236
3.4833954544180155,1.1564939583266032,0.2696078431372549
11.033041384082024,1.5570453089092104,0.3480392156862745
-6.155720682774465,0.7282493789254529,0.23529411764705882
1.4259058344474558,1.0611360465335464,0.28431372549019607
17.948219418345207,1.9305989071502607,0.3480392156862745
4.3736159552470415,1.2048198272112296,0.3235294117647059
4.0879209429353836,1.1934287007966575,0.30392156862745096
5.681513669848208,1.267983794164192,0.3137254901960784
10.575622646684565,1.5416877176707877,0.3382352941176471
7.707510675221666,1.343245758273616,0.31862745098039214
6.239343125335321,1.2971113492804998,0.27941176470588236
4.79992171843028,1.209139042846098,0.3284313725490196
0.9314988280085891,1.0403782094754124,0.24509803921568626
7.019850564489869,1.3160604371205686,0.29901960784313725
-0.42520243316373224,0.9815358750984462,0.25980392156862747
-2.432298976970387,0.8969133577528708,0.24019607843137256
6.444299128811557,1.2832744320441576,0.3480392156862745
0.4448124000801516,1.0200196657177052,0.27450980392156865
-2.450522419337702,0.8867883383047023,0.27941176470588236
5.249934012418398,1.2388437990300272,0.29901960784313725
10.02604147377993,1.453025861291657,0.3137254901960784
12.020613188422493,1.6002561381840734,0.36764705882352944
10.62346245302531,1.5081524090523324,0.3088235294117647
5.151183178090295,1.2464502461263909,0.3235294117647059
4.5188286041839465,1.2239562600825546,0.3088235294117647
15.036849905416553,1.7866425269430886,0.36764705882352944
8.124656859781348,1.3877453691690538,0.35784313725490197
10.668958232879834,1.5117349360912973,0.3480392156862745
6.628144726563216,1.2943821400166151,0.29901960784313725
1.1456067422602594,1.0514016413733522,0.29411764705882354
2.550380797948417,1.1102330640671774,0.29411764705882354
3.884684690557191,1.173235956622147,0.3137254901960784
