time,rolling_expectancy,rolling_profit_factor,rolling_win_rate
2015-01-29,-2.3952963083570116,0.8311856789672658,0.3333333333333333
2015-03-20,0.09349443539298481,1.0069849377179223,0.36666666666666664
2015-03-20,2.1651233150997435,1.1728283559381314,0.4
2015-03-20,1.7429645889717877,1.1391300450508046,0.4
2015-03-31,0.006136523876986762,1.000456252303298,0.36666666666666664
2015-04-14,-1.297273947744417,0.9094369246121595,0.3333333333333333
2015-04-24,-0.9150794778402342,0.9343668681381302,0.3333333333333333
2015-04-30,-1.7428470842149741,0.8820017387779916,0.3333333333333333
2015-05-21,-2.1659424482308123,0.8574400427894189,0.3333333333333333
2015-05-26,-2.1598463199995828,0.8577842205387207,0.3333333333333333
2015-06-10,-2.0520774418810666,0.8639146249219652,0.3333333333333333
2015-06-18,-2.9635370468011417,0.8129489299826956,0.3
2015-08-10,1.293078095541388,1.0825570137236065,0.3333333333333333
2015-08-10,5.282865352618227,1.3487492524654203,0.36666666666666664
2015-08-26,5.926545715326494,1.408604621469723,0.36666666666666664
2015-08-26,5.55137837165393,1.373088527016739,0.36666666666666664
2015-09-09,5.529647077581727,1.371086078426684,0.36666666666666664
2015-09-09,5.723420900200344,1.3891503986159863,0.36666666666666664
2015-09-28,1.472733459879083,1.094981366788432,0.3333333333333333
2015-10-23,-2.26551676463094,0.861544859028196,0.3
2015-10-28,-1.7526766374472942,0.8894209027436957,0.3
2015-10-28,-1.5690327889022826,0.8998468671252634,0.3
2015-12-04,0.5634522836793252,1.0379604613436497,0.3333333333333333
2015-12-04,2.237118950345993,1.1507174074816364,0.3333333333333333
2015-12-04,3.9343188308375536,1.2659356081185347,0.36666666666666664
2015-12-04,5.2963398376262765,1.3678283058007572,0.4
2016-01-13,5.004432373869847,1.340649537860708,0.4
2016-01-14,4.747209720256442,1.3175799847167327,0.4
2016-03-14,7.725308884628963,1.5168095833314004,0.4
2016-03-14,14.357070926906779,1.9604628053588078,0.4
2016-03-14,16.27488372762774,2.088761110222747,0.4
2016-04-11,13.316266097690376,1.8208924710461267,0.36666666666666664
2016-05-10,10.938675040241181,1.62919422364562,0.3333333333333333
2016-06-03,9.10763510809537,1.4937526539977986,0.3
2016-06-06,8.956531243438151,1.4816155542485472,0.3
2016-06-06,9.210885513762962,1.5021610291074492,0.3
2016-06-21,8.756545637327463,1.4658521660478716,0.3
2016-06-23,9.154313243702207,1.497542280550173,0.3
2016-06-23,9.132806595658213,1.495793848760178,0.3
2016-07-14,8.69330761285665,1.4609371478496826,0.3
2016-08-24,8.285995422279507,1.4300529595049583,0.3
2016-09-06,8.06474037849013,1.4138175295798965,0.3
